"Kingdom","Phylum","Class","Order","Family","Genus","kingdom","supergroup","division","class","order","family","genus","species"
"Eukaryota","Ochrophyta_ph","Phaeophyceae","Dictyotales","Dictyotales_fa","Lobophora","Eukaryota","Stramenopiles","Ochrophyta","Phaeophyceae","Phaeophyceae_X","Phaeophyceae_XX","Lobophora",NA
"Eukaryota","T58",NA,NA,NA,NA,"Eukaryota",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Ochrophyta_ph","Phaeophyceae","Dictyotales",NA,NA,"Eukaryota","Stramenopiles","Ochrophyta","Phaeophyceae",NA,NA,NA,NA
"Eukaryota","Ochrophyta_ph","Phaeophyceae",NA,NA,NA,"Eukaryota","Stramenopiles","Ochrophyta","Phaeophyceae",NA,NA,NA,NA
"Eukaryota","Diatomea","Mediophyceae","Mediophyceae_or","Mediophyceae_fa","Lauderia","Eukaryota","Stramenopiles","Ochrophyta","Bacillariophyta","Bacillariophyta_X","Polar-centric-Mediophyceae","Lauderia",NA
"Eukaryota","Diatomea","Coscinodiscophytina_cl","Coscinodiscophytina_or","Rhizosolenids","Leptocylindrus","Eukaryota","Stramenopiles","Ochrophyta","Bacillariophyta","Bacillariophyta_X","Radial-centric-basal-Coscinodiscophyceae","Leptocylindrus",NA
"Eukaryota",NA,NA,NA,NA,NA,"Eukaryota",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniphycidae","Gymnodinium_clade","Erythropsidinium","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Erythropsidinium",NA
"Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniphycidae","Kareniaceae",NA,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Kareniaceae",NA,NA
"Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniphycidae","Gymnodinium_clade","Gymnoxanthella","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gymnoxanthella",NA
"Eukaryota","Dinoflagellata","Dinoflagellata_cl","Noctilucales","Noctilucales_fa","Noctiluca","Eukaryota","Alveolata","Dinoflagellata","Noctilucophyceae","Noctilucales","Noctilucaceae","Noctiluca",NA
"Eukaryota","Dinoflagellata","Dinophyceae","Peridiniphycidae_or","Thoracosphaeraceae","Pfiesteria","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Thoracosphaeraceae","Pfiesteria",NA
"Eukaryota","Diatomea","Coscinodiscophytina_cl","Coscinodiscophytina_or","Coscinodiscophytina_fa","Actinoptychus","Eukaryota","Stramenopiles","Ochrophyta","Bacillariophyta","Bacillariophyta_X","Radial-centric-basal-Coscinodiscophyceae","Actinoptychus",NA
"Eukaryota","Phragmoplastophyta","Charophyceae","Charales","Charales_fa","Lychnothamnus","Eukaryota","Archaeplastida","Streptophyta","Charophyceae","Charophyceae_X","Charophyceae_XX","Lychnothamnus",NA
"Eukaryota","Basidiomycota","Dacrymycetes","Dacrymycetales","Dacrymycetaceae",NA,"Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Dacrymycetes",NA,NA
"Eukaryota","Ochrophyta_ph","Phaeophyceae","Dictyotales","Dictyotales_fa","Rugulopteryx","Eukaryota","Stramenopiles","Ochrophyta","Phaeophyceae","Phaeophyceae_X","Phaeophyceae_XX","Rugulopteryx",NA
"Eukaryota","Mollusca","Bivalvia","Mytiloida",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Mollusca","Bivalvia","Mytiloida",NA,NA
"Eukaryota","Diatomea","Bacillariophyceae","Bacillariophyceae_or","Bacillariophyceae_fa","Campylodiscus","Eukaryota","Stramenopiles","Ochrophyta","Bacillariophyta","Bacillariophyta_X","Raphid-pennate","Campylodiscus",NA
"Eukaryota","Ochrophyta_ph","Chrysophyceae","Chromulinales","Chromulinales_fa","Poterioochromonas","Eukaryota","Stramenopiles","Ochrophyta","Chrysophyceae","Chrysophyceae_X","Chrysophyceae_Clade-C","Poterioochromonas",NA
"Eukaryota","Annelida","Clitellata","Moniligastrida",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Annelida",NA,NA,NA,NA
"Eukaryota","Diatomea","Bacillariophyceae","Bacillariophyceae_or","Bacillariophyceae_fa","Cymatopleura","Eukaryota","Stramenopiles","Ochrophyta","Bacillariophyta","Bacillariophyta_X","Raphid-pennate","Cymatopleura",NA
"Eukaryota","Diatomea","Mediophyceae","Mediophyceae_or","Mediophyceae_fa","Cyclotella","Eukaryota","Stramenopiles","Ochrophyta","Bacillariophyta","Bacillariophyta_X","Polar-centric-Mediophyceae","Cyclotella",NA
"Eukaryota","Diatomea","Bacillariophyceae","Bacillariophyceae_or","Bacillariophyceae_fa","Entomoneis","Eukaryota","Stramenopiles","Ochrophyta","Bacillariophyta","Bacillariophyta_X","Raphid-pennate","Entomoneis",NA
"Eukaryota","Diatomea","Bacillariophyceae","Bacillariophyceae_or","Bacillariophyceae_fa","Amphora","Eukaryota","Stramenopiles","Ochrophyta","Bacillariophyta","Bacillariophyta_X","Raphid-pennate","Amphora",NA
"Eukaryota","Diatomea","Mediophyceae","Mediophyceae_or","Mediophyceae_fa","Arcocellulus","Eukaryota","Stramenopiles","Ochrophyta","Bacillariophyta","Bacillariophyta_X","Polar-centric-Mediophyceae","Arcocellulus",NA
"Eukaryota","Ochrophyta_ph","Phaeophyceae","Dictyotales","Dictyotales_fa","Newhousia","Eukaryota","Stramenopiles","Ochrophyta","Phaeophyceae","Phaeophyceae_X","Phaeophyceae_XX","Newhousia",NA
"Eukaryota","Protosteliida",NA,NA,NA,NA,"Eukaryota",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea",NA,NA,"Eukaryota","Alveolata","Ciliophora","Spirotrichea",NA,NA,NA,NA
"Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Choreotrichia","Pelagostrobilidium","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Choreotrichida","Strobilidiidae_I","Pelagostrobilidium",NA
"Eukaryota","Annelida","Clitellata",NA,NA,NA,"Eukaryota","Opisthokonta","Metazoa","Annelida",NA,NA,NA,NA
"Eukaryota","Cryptophyceae_ph","Cryptophyceae_cl","Cryptophyceae_or","Cryptophyceae_fa","Goniomonas","Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Goniomonadales","Goniomonadales_X","Goniomonas",NA
"Eukaryota","Peronosporomycetes","Peronosporomycetes_cl","Peronosporomycetes_or","Peronosporomycetes_fa","Haliphthoros","Eukaryota","Stramenopiles","Pseudofungi","Oomycota","Oomycota_X","Haliphthorales","Haliphthoros",NA
"Archaea","Halobacterota","Halobacteria","Halobacterales","Halobacteriaceae","Salarchaeum","Archaea",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Mucoromycota","Glomeromycetes","Glomerales","Glomeraceae","Septoglomus","Eukaryota","Opisthokonta","Fungi","Glomeromycota","Glomeromycotina","Glomeromycetes","Septoglomus",NA
"Eukaryota","Zoopagomycota","Entomophthoromycetes","Entomophthorales","Entomophthoraceae",NA,"Eukaryota","Opisthokonta","Fungi","Fungi_X","Fungi_XX","Fungi_XXX","Entomophthoraceae",NA
"Eukaryota","Euglenozoa","Euglenida","Euglenophyceae_or","Euglenaceae","Colacium","Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Euglenales","Colacium",NA
"Eukaryota","Incertae_Sedis_ph","Incertae_Sedis_cl","Incertae_Sedis_or","Incertae_Sedis_fa","Arboramoeba","Eukaryota",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Parabasalia","Cristamonadea","Cristamonadea_or","Cristamonadea_fa","Kofoidia","Eukaryota","Excavata","Metamonada","Parabasalia",NA,NA,NA,NA
"Eukaryota","Chlorophyta_ph","Clade_VII","Subclade_B",NA,NA,"Eukaryota","Archaeplastida","Chlorophyta",NA,NA,NA,NA,NA
"Eukaryota","Ascomycota","Saccharomycetes","Saccharomycetales","Trichomonascaceae","Zygoascus-Candida_clade","Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycotina","Saccharomycetales",NA,NA
"Eukaryota","Arthropoda","Insecta","Zygentoma","Lepismatidae","Lepisma","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Lepisma",NA
"Eukaryota","Ascomycota","Archaeorhizomycetes","Archaeorhizomycetales","Archaeorhizomycetaceae","Archaeorhizomyces","Eukaryota","Opisthokonta","Fungi","Ascomycota","Ascomycota_X","Ascomycota_XX","Archaeorhizomyces",NA
"Eukaryota","Ciliophora","Intramacronucleata","Litostomatea","Haptoria","Lacrymaria","Eukaryota","Alveolata","Ciliophora","Litostomatea","Haptoria_6","Lacrymariidae","Lacrymaria",NA
"Eukaryota","Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatida_fa","Leishmania","Eukaryota","Excavata","Discoba","Euglenozoa","Kinetoplastida","Trypanosomatidae-Non-trypanosome","Leishmania",NA
"Eukaryota","Basidiomycota","Exobasidiomycetes","Robbauerales","Robbaueraceae","Robbauera","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycotina","Exobasidiomycetes",NA,NA
"Eukaryota","Dinoflagellata","Dinophyceae","Peridiniales","Peridiniales_fa","Glenodinium","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales",NA,NA,NA
"Eukaryota","Arthropoda","Branchiopoda","Diplostraca",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Branchiopoda",NA,NA
"Eukaryota","Ctenophora","Nuda","Beroida",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Ctenophora",NA,NA,NA,NA
"Eukaryota","Dinoflagellata","Dinophyceae","Gonyaulacales","Gonyaulacales_fa",NA,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gonyaulacales",NA,NA,NA
"Eukaryota","Dinoflagellata","Dinophyceae","Peridiniphycidae_or","Thoracosphaeraceae","Scrippsiella","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Thoracosphaeraceae","Scrippsiella",NA
"Eukaryota","Dinoflagellata","Dinophyceae","Peridiniales","Peridiniales_fa","Protoperidinium","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Protoperidiniaceae","Protoperidinium",NA
"Eukaryota","Chlorophyta_ph","Clade_VII","Subclade_A",NA,NA,"Eukaryota","Archaeplastida","Chlorophyta",NA,NA,NA,NA,NA
"Eukaryota","Protalveolata","Syndiniales","Syndiniales_or","Syndiniales_fa","Amoebophrya","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-4","Amoebophrya",NA
"Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniphycidae","Gymnodinium_clade","Nusuttodinium","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Nusuttodinium",NA
"Eukaryota","Cryptophyceae_ph","Cryptophyceae_cl","Cryptomonadales","Cryptomonadales_fa","Plagioselmis","Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Plagioselmis",NA
"Eukaryota","Chlorophyta_ph","Chlorophyceae",NA,NA,NA,"Eukaryota","Archaeplastida","Chlorophyta","Chlorophyceae",NA,NA,NA,NA
"Eukaryota","Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatida_fa","Strigomonas","Eukaryota","Excavata","Discoba","Euglenozoa","Kinetoplastida","Trypanosomatidae-Non-trypanosome","Strigomonas",NA
"Eukaryota","Basidiomycota","Microbotryomycetes","Incertae_Sedis","Chrysozymaceae","Slooffia","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Microbotryomycetes",NA,NA
"Eukaryota","Dinoflagellata","Dinophyceae","Peridiniales","Peridiniales_fa","Islandinium","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Amphidiniopsidaceae","Islandinium",NA
"Eukaryota","Parabasalia","Trichomonadea","Trichomonadea_or","Trichomonadea_fa","Pseudotrichomonas","Eukaryota","Excavata","Metamonada","Parabasalia","Trichomonadida","Trichomonadidae","Pseudotrichomonas",NA
"Eukaryota","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Psathyrella","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Psathyrella",NA
"Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniphycidae","Gymnodinium_clade","Warnowia","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Warnowia",NA
"Eukaryota","Dinoflagellata","Dinophyceae","Dinophysiales","Dinophysiales_fa","Dinophysis","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Dinophysiales","Dinophysiaceae","Dinophysis",NA
"Eukaryota","Apicomplexa","Novel_Apicomplexa_Class_2",NA,NA,NA,"Eukaryota","Alveolata","Apicomplexa",NA,NA,NA,NA,NA
"Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniphycidae","Tovelliaceae","Jadwigia","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Dinophyceae_X","Tovelliaceae","Jadwigia",NA
"Archaea",NA,NA,NA,NA,NA,"Archaea",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Dinoflagellata","Dinophyceae","Gonyaulacales","Gonyaulacales_fa","Ceratium","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gonyaulacales","Ceratiaceae","Ceratium",NA
"Eukaryota","Dinoflagellata","Dinophyceae","Peridiniphycidae_or","Thoracosphaeraceae",NA,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Thoracosphaeraceae",NA,NA
"Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniphycidae","Incertae_Sedis","Apicoporus","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Apicoporus",NA
"Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniphycidae","Gymnodinium_clade","Woloszynskia","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Dinophyceae_X","Tovelliaceae","Woloszynskia",NA
"Eukaryota","Ascomycota","Lecanoromycetes","Lecanorales","Lecanorales_fa","Neophyllis","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Lecanoromycetes","Neophyllis",NA
"Eukaryota","Basidiomycota","Ustilaginomycetes","Ustilaginales","Ustilaginaceae","Moesziomyces","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycotina","Ustilaginomycetes","Moesziomyces",NA
"Eukaryota","Ascomycota","Dothideomycetes","Dothideales","Dothideaceae","Dothidea","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Dothidea",NA
"Eukaryota","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Octospora","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Pezizomycetes","Octospora",NA
"Eukaryota","Vertebrata","Sarcopterygii",NA,NA,NA,"Eukaryota","Archaeplastida","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Vertebrata",NA
"Eukaryota","Mollusca","Gastropoda","Heterobranchia",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Mollusca","Gastropoda","Heterobranchia",NA,NA
"Eukaryota","Ascomycota","Lecanoromycetes","Ostropales","Graphidaceae","Graphis","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Lecanoromycetes","Graphis",NA
"Eukaryota","Mollusca","Bivalvia","Solemyoida",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Mollusca","Bivalvia",NA,NA,NA
"Eukaryota","Ciliophora","Intramacronucleata","Conthreep","Phyllopharyngea","Coeloperix","Eukaryota","Alveolata","Ciliophora","Phyllopharyngea",NA,NA,NA,NA
"Eukaryota","Scalidophora","Kinorhyncha_cl","Kinorhyncha_Incertae_Sedis",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Kinorhyncha",NA,NA,NA,NA
"Eukaryota","Basidiomycota","Exobasidiomycetes","Exobasidiales","Brachybasidiaceae",NA,"Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycotina","Exobasidiomycetes",NA,NA
"Eukaryota","Mollusca","Bivalvia","Unionoida",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Mollusca","Bivalvia",NA,NA,NA
"Eukaryota","Heterolobosea","Tetramitia","Tetramitia_or","Tetramitia_fa","Psalteriomonas","Eukaryota","Excavata","Discoba","Heterolobosea","Heterolobosea_X","Lyromonadidae","Psalteriomonas",NA
"Eukaryota","Nemertea","Anopla","Palaeonemertea",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Nemertea",NA,NA,NA,NA
"Eukaryota","Porifera","Homoscleromorpha","Homosclerophorida",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Porifera","Porifera_X","Homoscleromorpha",NA,NA
"Eukaryota","Echinodermata","Crinoidea",NA,NA,NA,"Eukaryota","Opisthokonta","Metazoa","Echinodermata",NA,NA,NA,NA
"Eukaryota","Nemertea","Anopla","Heteronemertea",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Nemertea",NA,NA,NA,NA
"Eukaryota","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Strobilomyces","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Strobilomyces",NA
"Eukaryota","Holozoa_ph","Ichthyosporea","Ichthyophonidae","Ichthyophonidae_fa","Ichthyophonus","Eukaryota","Opisthokonta","Mesomycetozoa","Ichthyosporea","Ichthyosphonida","Ichthyophonidae_Ichthyosponidales","Ichthyophonus",NA
"Eukaryota","Bryozoa","Gymnolaemata","Ctenostomatida",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Bryozoa",NA,NA,NA,NA
"Eukaryota","Mucoromycota","Incertae_Sedis","Mucorales","Lichtheimiaceae","Lichtheimia","Eukaryota","Opisthokonta","Fungi","Mucoromycota","Mucoromycotina","Mucorales","Lichtheimia",NA
"Eukaryota","Echinodermata","Holothuroidea",NA,NA,NA,"Eukaryota","Opisthokonta","Metazoa","Echinodermata",NA,NA,NA,NA
"Eukaryota","Basidiomycota","Malasseziomycetes","Malasseziales","Malasseziaceae","Malassezia","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycotina","Exobasidiomycetes","Malassezia",NA
"Eukaryota","Ciliophora","Intramacronucleata","Conthreep","Oligohymenophorea","Paratetrahymena","Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Oligohymenophorea_X","Oligohymenophorea_XX","Paratetrahymena",NA
"Eukaryota","Cnidaria","Hydrozoa","Trachymedusae",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Cnidaria","Cnidaria_X","Hydrozoa",NA,NA
"Eukaryota","Holozoa_ph","Ichthyosporea","Rhinosporideacae",NA,NA,"Eukaryota","Opisthokonta","Mesomycetozoa","Ichthyosporea",NA,NA,NA,NA
"Eukaryota","Ascomycota","Lecanoromycetes","Pertusariales","Pertusariaceae","Pertusaria","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Lecanoromycetes","Pertusaria",NA
"Eukaryota","Ascomycota","Dothideomycetes","Stigmatodiscales","Stigmatodiscaceae",NA,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes",NA,NA
"Eukaryota","Annelida","Polychaeta","Scolecida_or","Questidae",NA,"Eukaryota","Opisthokonta","Metazoa","Annelida",NA,NA,NA,NA
"Eukaryota","Annelida","Polychaeta","Scolecida_or","Orbiniidae",NA,"Eukaryota","Opisthokonta","Metazoa","Annelida",NA,NA,NA,NA
"Eukaryota","Ascomycota","Dothideomycetes","Pleosporales","Pleosporales_fa","Torula","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Torula",NA
"Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Euplotia","Aspidisca","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Euplotia","Aspidiscidae","Aspidisca",NA
"Eukaryota","Mollusca","Bivalvia",NA,NA,NA,"Eukaryota","Opisthokonta","Metazoa","Mollusca","Bivalvia",NA,NA,NA
"Eukaryota","Mollusca","Bivalvia","Myoida",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Mollusca","Bivalvia",NA,NA,NA
"Eukaryota","Basidiomycota","Exobasidiomycetes","Doassansiales","Doassansiales_fa","Rhamphospora","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycotina","Exobasidiomycetes","Rhamphospora",NA
"Eukaryota","Basidiomycota","Pucciniomycetes","Pucciniales","Pucciniales_fa","Phakopsora","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Pucciniomycetes","Phakopsora",NA
"Eukaryota","Annelida","Polychaeta","Scolecida_or","Paraonidae",NA,"Eukaryota","Opisthokonta","Metazoa","Annelida",NA,NA,NA,NA
"Eukaryota","Ascomycota","Dothideomycetes","Incertae_Sedis",NA,NA,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes",NA,NA
"Eukaryota","Basidiomycota","Pucciniomycetes","Pucciniales","Pucciniales_fa","Nyssopsora","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Pucciniomycetes","Nyssopsora",NA
"Eukaryota","Platyhelminthes","Rhabditophora","Polycladida",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Platyhelminthes","Turbellaria","Polycladida",NA,NA
"Eukaryota","Nucleariidae_and_Fonticula_group","Nucleariidae_and_Fonticula_group_cl","Nucleariidae_and_Fonticula_group_or","Nucleariidae","Nuclearia","Eukaryota","Opisthokonta","Mesomycetozoa","Nucleariidea","Nucleariida","Nucleariida_X","Nuclearia",NA
"Eukaryota","Arthropoda","Insecta","Diptera",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Diptera",NA
"Eukaryota","Porifera","Calcarea",NA,NA,NA,"Eukaryota","Opisthokonta","Metazoa","Porifera","Porifera_X","Calcarea",NA,NA
"Eukaryota","Basidiomycota","Atractiellomycetes","Atractiellales","Atractiellales_fa","Neogloea","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Atractiellomycetes","Atractiellales",NA
"Eukaryota","Ascomycota","Dothideomycetes","Capnodiales","Dissoconiaceae","Uwebraunia","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Uwebraunia",NA
"Eukaryota","Mucoromycota","Incertae_Sedis","Endogonales","Endogonaceae",NA,"Eukaryota","Opisthokonta","Fungi","Mucoromycota",NA,NA,NA,NA
"Eukaryota","Chytridiomycota","Chytridiomycetes","Spizellomycetales","Spizellomycetaceae","Phlyctochytrium","Eukaryota","Opisthokonta","Fungi","Chytridiomycota","Chytridiomycotina","Chytridiomycetes","Phlyctochytrium",NA
"Eukaryota","Ascomycota","Xylobotryomycetes","Xylobotryales","Xylobotryales_fa","Xylobotryum","Eukaryota","Opisthokonta","Fungi","Ascomycota",NA,NA,NA,NA
"Eukaryota","Ascomycota","Taphrinomycetes","Taphrinales",NA,NA,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Taphrinomycotina","Taphrinomycetes",NA,NA
"Eukaryota","Ascomycota","Lecanoromycetes","Caliciales","Physciaceae","Heterodermia","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Lecanoromycetes","Heterodermia",NA
"Eukaryota","Basidiomycota","Agaricomycetes","Agaricales","Agaricales_fa","Cystoderma","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Cystoderma",NA
