"Kingdom","Supergroup","Division","Class","Order","Family","Genus","Species","kingdom","supergroup","division","class","order","family","genus","species"
"Eukaryota","Rhizaria","Foraminifera","Tubothalamea","Miliolida","Moliolidae","Quinqueloculina","Quinqueloculina_seminulum","Eukaryota","Rhizaria","Foraminifera","Tubothalamea","Miliolida","Moliolidae","Quinqueloculina","Quinqueloculina_seminulum"
"Eukaryota","Rhizaria","Foraminifera","Globothalamea","Rotaliida","Globigerinacea","Globigerinella",NA,"Eukaryota","Rhizaria","Foraminifera","Globothalamea","Rotaliida","Globigerinacea","Globigerinella",NA
"Eukaryota","Rhizaria","Foraminifera","Globothalamea","Rotaliida","Globigerinacea","Globigerinoides","Globigerinoides_elongatus","Eukaryota","Rhizaria","Foraminifera","Globothalamea","Rotaliida","Globigerinacea","Globigerinoides","Globigerinoides_elongatus"
"Eukaryota","Rhizaria","Foraminifera","Globothalamea","Rotaliida","Globigerinacea","Beella","Beella_digitata","Eukaryota","Rhizaria","Foraminifera","Globothalamea","Rotaliida","Globigerinacea","Beella","Beella_digitata"
"Eukaryota","Rhizaria","Foraminifera","Monothalamids",NA,NA,NA,NA,"Eukaryota","Rhizaria","Foraminifera","Monothalamids",NA,NA,NA,NA
"Eukaryota","Rhizaria","Foraminifera","Monothalamids","Monothalamids_X","Monothalamids_XX","Pelosina","Pelosina_sp.","Eukaryota","Rhizaria","Foraminifera","Monothalamids","Monothalamids_X","Monothalamids_XX","Pelosina","Pelosina_sp."
"Eukaryota","Rhizaria","Foraminifera","Monothalamids","Monothalamids_Clade-I","Monothalamids_Clade-I_X","Allogromia","Allogromia_laticollaris","Eukaryota","Rhizaria","Foraminifera","Monothalamids","Monothalamids_Clade-I","Monothalamids_Clade-I_X","Allogromia","Allogromia_laticollaris"
"Eukaryota","Rhizaria","Foraminifera","Monothalamids","Monothalamids_X","Monothalamids_XX","Crithionina","Crithionina_sp.","Eukaryota","Rhizaria","Foraminifera","Monothalamids","Monothalamids_X","Monothalamids_XX","Crithionina","Crithionina_sp."
"Eukaryota","Rhizaria","Foraminifera","Monothalamids","Monothalamids_Clade-BM","Bathysiphonidae","Bathysiphon","Bathysiphon_minuta","Eukaryota","Rhizaria","Foraminifera","Monothalamids","Monothalamids_Clade-BM","Bathysiphonidae","Bathysiphon","Bathysiphon_minuta"
"Eukaryota","Rhizaria","Foraminifera","Monothalamids","Monothalamids_X","Monothalamids_XX",NA,NA,"Eukaryota","Rhizaria","Foraminifera","Monothalamids","Monothalamids_X","Monothalamids_XX",NA,NA
"Eukaryota","Rhizaria","Foraminifera","Monothalamids","Monothalamids_Clade-BM","Bathysiphonidae","Bathysiphon",NA,"Eukaryota","Rhizaria","Foraminifera","Monothalamids","Monothalamids_Clade-BM","Bathysiphonidae","Bathysiphon",NA
"Eukaryota","Rhizaria","Foraminifera","Monothalamids","Monothalamids_Clade-BM","Bathysiphonidae","Bathysiphon","Bathysiphon_argenteus","Eukaryota","Rhizaria","Foraminifera","Monothalamids","Monothalamids_Clade-BM","Bathysiphonidae","Bathysiphon","Bathysiphon_argenteus"
"Eukaryota","Rhizaria","Foraminifera","Globothalamea","Rotaliida","Cassidulinidae",NA,NA,"Eukaryota","Rhizaria","Foraminifera","Globothalamea","Rotaliida","Cassidulinidae",NA,NA
"Eukaryota","Rhizaria","Foraminifera","Globothalamea","Textulariida",NA,NA,NA,"Eukaryota","Rhizaria","Foraminifera","Globothalamea","Textulariida",NA,NA,NA
"Eukaryota","Rhizaria","Foraminifera","Globothalamea","Rotaliida","Globigerinacea","Globigerinita","Globigerinita_uvula","Eukaryota","Rhizaria","Foraminifera","Globothalamea","Rotaliida","Globigerinacea","Globigerinita","Globigerinita_uvula"
"Eukaryota","Rhizaria","Foraminifera","Globothalamea","Textulariida","Trochamminidae","Trochammina",NA,"Eukaryota","Rhizaria","Foraminifera","Globothalamea","Textulariida","Trochamminidae","Trochammina",NA
"Eukaryota","Rhizaria","Foraminifera","Globothalamea","Rotaliida","Pseudoparrellidae","Epistominella",NA,"Eukaryota","Rhizaria","Foraminifera","Globothalamea","Rotaliida","Pseudoparrellidae","Epistominella",NA
"Eukaryota","Rhizaria","Foraminifera","Globothalamea","Rotaliida","Buliminacea","Bulimina","Bulimina_aculeata","Eukaryota","Rhizaria","Foraminifera","Globothalamea","Rotaliida","Buliminacea","Bulimina","Bulimina_aculeata"
"Eukaryota","Rhizaria","Foraminifera","Globothalamea","Rotaliida","Buliminacea","Bulimina",NA,"Eukaryota","Rhizaria","Foraminifera","Globothalamea","Rotaliida","Buliminacea","Bulimina",NA
"Eukaryota","Rhizaria","Foraminifera","Globothalamea","Rotaliida","Cassidulinidae","Globocassidulina",NA,"Eukaryota","Rhizaria","Foraminifera","Globothalamea","Rotaliida","Cassidulinidae","Globocassidulina",NA
"Eukaryota","Rhizaria","Foraminifera","Globothalamea","Rotaliida","Cassidulinidae","Glandulina","Glandulina_antarctica","Eukaryota","Rhizaria","Foraminifera","Globothalamea","Rotaliida","Cassidulinidae","Glandulina","Glandulina_antarctica"
"Eukaryota","Rhizaria","Foraminifera","Globothalamea","Rotaliida","Bolivinidae","Bolivina","Bolivina_argentea","Eukaryota","Rhizaria","Foraminifera","Globothalamea","Rotaliida","Bolivinidae","Bolivina","Bolivina_argentea"
"Eukaryota","Rhizaria","Foraminifera","Monothalamids","Monothalamids_X","Monothalamids_XX","Hippocrepinella",NA,"Eukaryota","Rhizaria","Foraminifera","Monothalamids","Monothalamids_X","Monothalamids_XX","Hippocrepinella",NA
"Eukaryota","Rhizaria","Foraminifera","Globothalamea","Rotaliida","Globorotaliidae","Neogloboquadrina","Neogloboquadrina_pachyderma","Eukaryota","Rhizaria","Foraminifera","Globothalamea","Rotaliida","Globorotaliidae","Neogloboquadrina","Neogloboquadrina_pachyderma"
"Eukaryota","Rhizaria","Foraminifera","Globothalamea","Rotaliida","Globigerinacea","Globigerinoides","Globigerinoides_ruber","Eukaryota","Rhizaria","Foraminifera","Globothalamea","Rotaliida","Globigerinacea","Globigerinoides","Globigerinoides_ruber"
"Eukaryota","Rhizaria","Foraminifera","Globothalamea","Rotaliida","Globigerinacea","Orbulina","Orbulina_universa","Eukaryota","Rhizaria","Foraminifera","Globothalamea","Rotaliida","Globigerinacea","Orbulina","Orbulina_universa"
"Eukaryota","Rhizaria","Foraminifera","Globothalamea","Rotaliida","Rotaliida_X","Rotaliida_XX","Rotaliida_XX_sp.","Eukaryota","Rhizaria","Foraminifera","Globothalamea","Rotaliida","Rotaliida_X","Rotaliida_XX","Rotaliida_XX_sp."
"Eukaryota","Alveolata","Apicomplexa","Gregarinomorphea","Gregarines_GRE5","Gregarines_GRE5_X","Gregarines_GRE5_XX","Gregarines_GRE5_XX_sp.","Eukaryota","Alveolata","Apicomplexa","Gregarinomorphea","Gregarines_GRE5","Gregarines_GRE5_X","Gregarines_GRE5_XX","Gregarines_GRE5_XX_sp."
"Eukaryota","Opisthokonta","Metazoa","Nematoda","Chromadorea","Chromadorea_X","Halomonhystera","Halomonhystera_disjuncta","Eukaryota","Opisthokonta","Metazoa","Nematoda","Chromadorea","Chromadorea_X","Halomonhystera","Halomonhystera_disjuncta"
"Eukaryota","Alveolata","Apicomplexa","Apicomplexa_X","Apicomplexa_XX","Apicomplexa_XXX","Apicomplexa_XXXX","Apicomplexa_XXXX_sp.","Eukaryota","Alveolata","Apicomplexa","Apicomplexa_X","Apicomplexa_XX","Apicomplexa_XXX","Apicomplexa_XXXX","Apicomplexa_XXXX_sp."
"Eukaryota","Alveolata","Ciliophora","Litostomatea","Haptoria_5","Pleurostomatida","Loxophyllum",NA,"Eukaryota","Alveolata","Ciliophora","Litostomatea","Haptoria_5","Pleurostomatida","Loxophyllum",NA
"Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","OLIGO5","OLIGO5_X","OLIGO5_XX","OLIGO5_XX_sp.","Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","OLIGO5","OLIGO5_X","OLIGO5_XX","OLIGO5_XX_sp."
"Eukaryota","Amoebozoa","Lobosa","Discosea-Flabellinia","Vannellida","Vannellidae","Ripella","Ripella_sp.","Eukaryota","Amoebozoa","Lobosa","Discosea-Flabellinia","Vannellida","Vannellidae","Ripella","Ripella_sp."
"Eukaryota","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Cercomonadida","Paracercomonadidae","Paracercomonas",NA,"Eukaryota","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Cercomonadida","Paracercomonadidae","Paracercomonas",NA
"Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-9","Dino-Group-II-Clade-9_X","Dino-Group-II-Clade-9_X_sp.","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-9","Dino-Group-II-Clade-9_X","Dino-Group-II-Clade-9_X_sp."
"Eukaryota","Amoebozoa","Lobosa","Discosea-Flabellinia","Vannellida","Vannellidae","Vannella","Vannella_sp.","Eukaryota","Amoebozoa","Lobosa","Discosea-Flabellinia","Vannellida","Vannellidae","Vannella","Vannella_sp."
"Eukaryota","Amoebozoa","Lobosa","Discosea-Flabellinia","Vannellida","Vannellidae","Vannella",NA,"Eukaryota","Amoebozoa","Lobosa","Discosea-Flabellinia","Vannellida","Vannellidae","Vannella",NA
"Eukaryota","Amoebozoa","Breviatea","Breviatea_X","Breviatea_XX","Subulatomonas-lineage","Subulatomonas","Subulatomonas_tetraspora","Eukaryota","Amoebozoa","Breviatea","Breviatea_X","Breviatea_XX","Subulatomonas-lineage","Subulatomonas","Subulatomonas_tetraspora"
"Eukaryota","Hacrobia","Telonemia","Telonemia_X","Telonemia_XX","Telonemia-Group-1",NA,NA,"Eukaryota","Hacrobia","Telonemia","Telonemia_X","Telonemia_XX","Telonemia-Group-1",NA,NA
"Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Apostomatia","Pseudocolliniidae",NA,NA,"Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Apostomatia","Pseudocolliniidae",NA,NA
"Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Apostomatia",NA,NA,NA,"Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Apostomatia",NA,NA,NA
"Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Apostomatia","Pseudocolliniidae","Pseudocollinia",NA,"Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Apostomatia","Pseudocolliniidae","Pseudocollinia",NA
"Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Apostomatia","Pseudocolliniidae","Fusiforma","Fusiforma_themisticola","Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Apostomatia","Pseudocolliniidae","Fusiforma","Fusiforma_themisticola"
"Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Apostomatia","Opalinopsidae","Chromidina","Chromidina_sp.","Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Apostomatia","Opalinopsidae","Chromidina","Chromidina_sp."
"Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Apostomatia","Foettingeriidae",NA,NA,"Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Apostomatia","Foettingeriidae",NA,NA
"Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Apostomatia","Foettingeriidae","Hyalophysa","Hyalophysa_lwoffi","Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Apostomatia","Foettingeriidae","Hyalophysa","Hyalophysa_lwoffi"
"Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Oligohymenophorea_X","Oligohymenophorea_XX",NA,NA,"Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Oligohymenophorea_X","Oligohymenophorea_XX",NA,NA
"Eukaryota","Excavata",NA,NA,NA,NA,NA,NA,"Eukaryota","Excavata",NA,NA,NA,NA,NA,NA
"Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Peritrichia_2","Zoothamniidae","Zoothamnium_2",NA,"Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Peritrichia_2","Zoothamniidae","Zoothamnium_2",NA
"Eukaryota","Alveolata","Apicomplexa","Gregarinomorphea","Eugregarinorida","Gregarinidae",NA,NA,"Eukaryota","Alveolata","Apicomplexa","Gregarinomorphea","Eugregarinorida","Gregarinidae",NA,NA
"Eukaryota","Alveolata","Apicomplexa","Gregarinomorphea",NA,NA,NA,NA,"Eukaryota","Alveolata","Apicomplexa","Gregarinomorphea",NA,NA,NA,NA
"Eukaryota","Amoebozoa",NA,NA,NA,NA,NA,NA,"Eukaryota","Amoebozoa",NA,NA,NA,NA,NA,NA
"Eukaryota","Rhizaria","Cercozoa","Endomyxa-Ascetosporea","Haplosporida","Haplosporidiidae","Haplosporidiidae_X","Haplosporidiidae_X_sp.","Eukaryota","Rhizaria","Cercozoa","Endomyxa-Ascetosporea","Haplosporida","Haplosporidiidae","Haplosporidiidae_X","Haplosporidiidae_X_sp."
"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Pyloniidae-Spongodiscidae","Phorticium","Phorticium_clevei","Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Pyloniidae-Spongodiscidae","Phorticium","Phorticium_clevei"
"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Pyloniidae-Spongodiscidae","Tetrapyle","Tetrapyle_octacantha","Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Pyloniidae-Spongodiscidae","Tetrapyle","Tetrapyle_octacantha"
"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Spumellarida_X","Streblacantha","Streblacantha_circumtexta","Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Spumellarida_X","Streblacantha","Streblacantha_circumtexta"
"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Pyloniidae-Spongodiscidae","Tetrapyle","Tetrapyle_sp.","Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Pyloniidae-Spongodiscidae","Tetrapyle","Tetrapyle_sp."
"Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-23","Dino-Group-II-Clade-23_X","Dino-Group-II-Clade-23_X_sp.","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-23","Dino-Group-II-Clade-23_X","Dino-Group-II-Clade-23_X_sp."
"Eukaryota","Amoebozoa","Conosa","Variosea","Variosea_X","Protosteliids","Protostelium","Protostelium_mycophagum","Eukaryota","Amoebozoa","Conosa","Variosea","Variosea_X","Protosteliids","Protostelium","Protostelium_mycophagum"
"Eukaryota","Amoebozoa","Conosa","Variosea","Variosea_X","Protosteliids",NA,NA,"Eukaryota","Amoebozoa","Conosa","Variosea","Variosea_X","Protosteliids",NA,NA
"Eukaryota","Rhizaria","Cercozoa","Endomyxa-Ascetosporea","Haplosporida","Haplosporidiidae","Minchinia","Minchinia_sp.","Eukaryota","Rhizaria","Cercozoa","Endomyxa-Ascetosporea","Haplosporida","Haplosporidiidae","Minchinia","Minchinia_sp."
"Eukaryota","Amoebozoa","Lobosa","Lobosa_X","Himatismenida","Cochliopodiidae","Cochliopodium","Cochliopodium_larifeili","Eukaryota","Amoebozoa","Lobosa","Lobosa_X","Himatismenida","Cochliopodiidae","Cochliopodium","Cochliopodium_larifeili"
"Eukaryota","Alveolata","Apicomplexa","Gregarinomorphea","Eugregarinorida",NA,NA,NA,"Eukaryota","Alveolata","Apicomplexa","Gregarinomorphea","Eugregarinorida",NA,NA,NA
"Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Peritrichia_2","Sessilida","Epistylis","Epistylis_hentscheli","Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Peritrichia_2","Sessilida","Epistylis","Epistylis_hentscheli"
"Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Hymenostomatia","Ophryoglenida",NA,NA,"Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Hymenostomatia","Ophryoglenida",NA,NA
"Eukaryota","Rhizaria","Foraminifera","Globothalamea","Rotaliida","Globigerinacea","Globigerina","Globigerina_bulloides","Eukaryota","Rhizaria","Foraminifera","Globothalamea","Rotaliida","Globigerinacea","Globigerina","Globigerina_bulloides"
"Eukaryota","Rhizaria","Foraminifera","Globothalamea","Rotaliida","Globigerinacea","Turborotalita","Turborotalita_quinqueloba","Eukaryota","Rhizaria","Foraminifera","Globothalamea","Rotaliida","Globigerinacea","Turborotalita","Turborotalita_quinqueloba"
"Eukaryota","Rhizaria","Cercozoa","Endomyxa-Ascetosporea","Haplosporida","Haplosporidiidae","Haplosporidium","Haplosporidium_edule","Eukaryota","Rhizaria","Cercozoa","Endomyxa-Ascetosporea","Haplosporida","Haplosporidiidae","Haplosporidium","Haplosporidium_edule"
"Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Peritrichia_2","Sessilida","Pseudovorticella",NA,"Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Peritrichia_2","Sessilida","Pseudovorticella",NA
"Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Peritrichia_2","Sessilida","Vorticella",NA,"Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Peritrichia_2","Sessilida","Vorticella",NA
"Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Euglenales","Rapaza","Rapaza_viridis","Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Euglenales","Rapaza","Rapaza_viridis"
"Eukaryota","Excavata","Discoba",NA,NA,NA,NA,NA,"Eukaryota","Excavata","Discoba",NA,NA,NA,NA,NA
"Eukaryota","Opisthokonta","Choanoflagellida","Choanoflagellatea","Acanthoecida","Stephanoecidae_Group_H","Stephanoecidae_Group_H_X","Stephanoecidae_Group_H_X_sp.","Eukaryota","Opisthokonta","Choanoflagellida","Choanoflagellatea","Acanthoecida","Stephanoecidae_Group_H","Stephanoecidae_Group_H_X","Stephanoecidae_Group_H_X_sp."
"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycotina","Saccharomycetales","Candida","Candida_stellata","Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycotina","Saccharomycetales","Candida","Candida_stellata"
"Eukaryota","Hacrobia","Picozoa","Picozoa_X","Picozoa_XX","Picozoa_XXX","Picozoa_XXXX","Picozoa_XXXX_sp.","Eukaryota","Hacrobia","Picozoa","Picozoa_X","Picozoa_XX","Picozoa_XXX","Picozoa_XXXX","Picozoa_XXXX_sp."
"Eukaryota","Opisthokonta","Fungi","Microsporidiomycota","Microsporidiomycotina","Microsporidiomycotina_X","Pleistophora",NA,"Eukaryota","Opisthokonta","Fungi","Microsporidiomycota","Microsporidiomycotina","Microsporidiomycotina_X","Pleistophora",NA
"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Prorocentrales","Prorocentraceae","Prorocentrum","Prorocentrum_micans","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Prorocentrales","Prorocentraceae","Prorocentrum","Prorocentrum_micans"
"Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Petalomonadales","Notosolenus","Notosolenus_urceolatus","Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Petalomonadales","Notosolenus","Notosolenus_urceolatus"
"Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Petalomonadales",NA,NA,"Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Petalomonadales",NA,NA
"Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Petalomonadales","Notosolenus",NA,"Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Petalomonadales","Notosolenus",NA
"Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Petalomonadales","Petalomonas","Petalomonas_cantuscygni","Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Petalomonadales","Petalomonas","Petalomonas_cantuscygni"
"Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Petalomonadales","Petalomonadales_X","Petalomonadales_X_sp.","Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Petalomonadales","Petalomonadales_X","Petalomonadales_X_sp."
"Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Eutreptiales","Eutreptiella","Eutreptiella_eupharyngea","Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Eutreptiales","Eutreptiella","Eutreptiella_eupharyngea"
"Eukaryota","Excavata","Discoba","Euglenozoa","Kinetoplastida","Prokinetoplastidae","Prokinetoplastidae_X","Prokinetoplastidae_X_sp.","Eukaryota","Excavata","Discoba","Euglenozoa","Kinetoplastida","Prokinetoplastidae","Prokinetoplastidae_X","Prokinetoplastidae_X_sp."
"Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Euglenales",NA,NA,"Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Euglenales",NA,NA
"Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Eutreptiales","Eutreptiella","Eutreptiella_gymnastica","Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Eutreptiales","Eutreptiella","Eutreptiella_gymnastica"
"Eukaryota","Excavata","Discoba","Euglenozoa","Diplonemea","Diplonemea_X","Rhynchopus","Rhynchopus_sp.","Eukaryota","Excavata","Discoba","Euglenozoa","Diplonemea","Diplonemea_X","Rhynchopus","Rhynchopus_sp."
"Eukaryota","Excavata","Discoba","Euglenozoa","Diplonemea","Diplonemida","Diplonema",NA,"Eukaryota","Excavata","Discoba","Euglenozoa","Diplonemea","Diplonemida","Diplonema",NA
"Eukaryota","Excavata","Discoba","Euglenozoa","Diplonemea","Diplonemida","Diplonema","Diplonema_sp.","Eukaryota","Excavata","Discoba","Euglenozoa","Diplonemea","Diplonemida","Diplonema","Diplonema_sp."
"Eukaryota","Excavata","Discoba","Euglenozoa","Diplonemea","Diplonemida","Diplonema","Diplonema_papillatum","Eukaryota","Excavata","Discoba","Euglenozoa","Diplonemea","Diplonemida","Diplonema","Diplonema_papillatum"
