"domain","phylum","class","order","family","genus","kingdom","supergroup","division","class","order","family","genus","species"
"Eukaryota","Annelida","Polychaeta","Polychaeta_or","Orbiniidae",NA,"Eukaryota","Opisthokonta","Metazoa","Annelida",NA,NA,NA,NA
"Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Oligotrichia","Strombidium","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Strombidiida","Strombidiidae","Strombidium",NA
"Eukaryota","Arthropoda","Insecta","Hemiptera",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta",NA,NA
"Eukaryota","Mollusca","Bivalvia","Pholadomyoida",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Mollusca","Bivalvia",NA,NA,NA
"Eukaryota","Mollusca","Bivalvia","Myoida",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Mollusca","Bivalvia",NA,NA,NA
"Eukaryota","Cercozoa","Imbricatea","Imbricatea_or","Imbricatea_fa","Nudifila","Eukaryota","Rhizaria","Cercozoa","Filosa-Imbricatea","Filosa-Imbricatea_X","Nudifilidae","Nudifila",NA
"Eukaryota","Annelida","Polychaeta","Eunicida",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Annelida",NA,NA,NA,NA
"Eukaryota","Tunicata","Ascidiacea","Stolidobranchia",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Urochordata","Urochordata_X","Ascidiacea",NA,NA
"Eukaryota","Platyhelminthes","Rhabditophora","Polycladida",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Platyhelminthes","Turbellaria","Polycladida",NA,NA
"Eukaryota","Arthropoda","Maxillopoda","Sessilia",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda",NA,NA
"Eukaryota","Nucleariidae and Fonticula group","Nucleariidae and Fonticula group_cl","Nucleariidae and Fonticula group_or","Nucleariidae","Nuclearia","Eukaryota","Opisthokonta","Mesomycetozoa","Nucleariidea","Nucleariida","Nucleariida_X","Nuclearia",NA
"Eukaryota","Ascomycota","Dothideomycetes","Capnodiales","Mycosphaerellaceae","Ramularia","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Ramularia",NA
"Eukaryota","Annelida","Polychaeta","Polychaeta_or","Polychaeta_fa","Protodrilus","Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Protodrilus",NA
"Eukaryota","Cercozoa","Imbricatea","Imbricatea_or","Thaumatomonadida","Thaumatomastix","Eukaryota","Rhizaria","Cercozoa","Filosa-Imbricatea","Thaumatomonadida","Thaumatomonadidae","Thaumatomastix",NA
"Eukaryota","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Usnea","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Lecanoromycetes","Usnea",NA
"Eukaryota","Cercozoa","Imbricatea","Spongomonadida","Spongomonadida_fa","Spongomonas","Eukaryota","Rhizaria","Cercozoa","Filosa-Imbricatea","Spongomonadida","Spongomonadidae","Spongomonas",NA
"Eukaryota","Platyhelminthes","Rhabditophora","Proseriata",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Platyhelminthes",NA,NA,NA,NA
"Eukaryota","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Apiotrichum","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes",NA,NA
"Eukaryota","Basidiomycota","Agaricomycetes","Agaricales","Crepidotaceae","Crepidotus","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Crepidotus",NA
"Eukaryota","Basidiomycota","Agaricomycetes","Geastrales","Geastraceae","Geastrum","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Geastrum",NA
"Eukaryota","Basidiomycota","Agaricomycetes","Gomphales","Gomphaceae","Kavinia","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Kavinia",NA
"Eukaryota","Retaria","Acantharia","Acantharea Group I",NA,NA,"Eukaryota",NA,NA,NA,NA,NA,NA,NA
"Eukaryota","Mollusca","Bivalvia","Limoida",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Mollusca","Bivalvia","Limoida",NA,NA
"Eukaryota","Eukaryota_ph","Eukaryota_cl","Cryptomonadales","Cryptomonadales_fa","Geminigera","Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera",NA
"Eukaryota","Cnidaria","Anthozoa","Ceriantharia",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Cnidaria","Cnidaria_X","Anthozoa",NA,NA
"Eukaryota","Annelida","Polychaeta","Polychaeta_or","Parergodrilidae",NA,"Eukaryota","Opisthokonta","Metazoa","Annelida",NA,NA,NA,NA
"Eukaryota","Platyhelminthes","Monogenea","Monopisthocotylea","Diplectanidae",NA,"Eukaryota","Opisthokonta","Metazoa","Platyhelminthes","Monogenea","Monopisthocotylea",NA,NA
"Eukaryota","Mollusca","Bivalvia","Pectinoida",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Mollusca","Bivalvia","Pectinoida",NA,NA
"Eukaryota","Mollusca","Bivalvia","Unionoida",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Mollusca","Bivalvia",NA,NA,NA
"Eukaryota","Mollusca","Gastropoda","Caenogastropoda",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Mollusca","Gastropoda","Caenogastropoda",NA,NA
"Eukaryota","Arthropoda","Maxillopoda","Siphonostomatoida",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda",NA,NA
"Eukaryota","Cercozoa","Imbricatea","Imbricatea_or","Euglyphida","Paulinella","Eukaryota","Rhizaria","Cercozoa","Filosa-Imbricatea","Euglyphida","Paulinellidae","Paulinella",NA
"Eukaryota","Eukaryota_ph","Filasterea","Ministeriida","Capsasporidae","AT4-11","Eukaryota","Opisthokonta","Mesomycetozoa","Filasterea","Capsasporida","Capsasporidae",NA,NA
"Eukaryota","Cercozoa","Chlorarachniophyta","Chlorarachniophyta_or","Chlorarachniophyta_fa","Bigelowiella","Eukaryota","Rhizaria","Cercozoa","Chlorarachniophyceae","Chlorarachnida","Chlorarachnida_X","Bigelowiella",NA
"Eukaryota","Cercozoa","Chlorarachniophyta","Chlorarachniophyta_or","Chlorarachniophyta_fa","Lotharella","Eukaryota","Rhizaria","Cercozoa","Chlorarachniophyceae","Chlorarachnida","Chlorarachnida_X","Lotharella",NA
"Eukaryota","Cercozoa","Imbricatea","Marimonadida","Marimonadida_fa","BB01-173","Eukaryota","Rhizaria","Cercozoa","Filosa-Imbricatea","Marimonadida",NA,NA,NA
"Eukaryota","Cercozoa","Cercozoa_cl","Cercozoa_or","Cercozoa_fa","Cyranomonas","Eukaryota","Rhizaria","Cercozoa",NA,NA,NA,NA,NA
"Eukaryota","Basidiomycota","Exobasidiomycetes","Tilletiales","Tilletiaceae","Salmacisia","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycotina","Exobasidiomycetes",NA,NA
"Eukaryota","Ascomycota","Leotiomycetes","Helotiales","Incertae Sedis_9","Tetracladium","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Leotiomycetes","Tetracladium",NA
"Eukaryota","Cercozoa","Ascetosporea","Ascetosporea_or","Paradiniidae","Paradinium","Eukaryota","Rhizaria","Cercozoa","Endomyxa-Ascetosporea","Paradinida","Paradinidae","Paradinium",NA
"Eukaryota","Apicomplexa","Conoidasida","Coccidia","Adeleorina","Haemogregarina","Eukaryota","Alveolata","Apicomplexa","Coccidiomorphea","Adeleida","Haemogregarinidae","Haemogregarina",NA
"Eukaryota","Arthropoda","Insecta","Odonata",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta",NA,NA
"Eukaryota","Arthropoda","Insecta","Blattodea",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta",NA,NA
"Eukaryota","Arthropoda","Arachnida",NA,NA,NA,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Chelicerata","Arachnida",NA,NA
"Eukaryota","Arthropoda","Arachnida","Araneae",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Chelicerata","Arachnida",NA,NA
"Eukaryota","Arthropoda","Insecta","Hymenoptera",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta",NA,NA
"Eukaryota","Cnidaria","Scyphozoa","Semaeostomeae",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Cnidaria","Cnidaria_X","Scyphozoa",NA,NA
"Eukaryota","Arthropoda","Maxillopoda","Monstrilloida",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda",NA,NA
"Eukaryota","Cercozoa","Glissomonadida","Glissomonadida_or","Glissomonadida_fa","Heteromita","Eukaryota","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Glissomonadida",NA,NA,NA
"Eukaryota","Cercozoa","Glissomonadida","Glissomonadida_or","Glissomonadida_fa","Bodomorpha","Eukaryota","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Glissomonadida","Bodomorphidae","Bodomorpha",NA
"Eukaryota","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Naganishia","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes",NA,NA
"Eukaryota","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Eurotiomycetes","Exophiala",NA
"Eukaryota","Ascomycota","Leotiomycetes","Helotiales","Sclerotiniaceae","Botrytis","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Leotiomycetes","Helotiales",NA
"Eukaryota","Ascomycota","Leotiomycetes","Erysiphales","Erysiphaceae","Golovinomyces","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Leotiomycetes","Golovinomyces",NA
"Eukaryota","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fa","Calycina","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Leotiomycetes","Helotiales",NA
"Eukaryota","Ascomycota","Leotiomycetes","Helotiales","Sclerotiniaceae","Sclerotinia","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Leotiomycetes","Sclerotinia",NA
"Eukaryota","Basidiomycota","Exobasidiomycetes","Exobasidiales","Exobasidiaceae","Exobasidium","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycotina","Exobasidiomycetes","Exobasidium",NA
"Eukaryota","Ascomycota","Dothideomycetes","Pleosporales","Incertae Sedis_4","Pleiochaeta","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Pleiochaeta",NA
"Eukaryota","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Phoma","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Phoma",NA
"Eukaryota","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Ascochyta","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Ascochyta",NA
"Eukaryota","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Neoascochyta","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Pleosporales",NA
"Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Hamigera","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Eurotiomycetes","Hamigera",NA
"Eukaryota","Ascomycota","Dothideomycetes","Capnodiales","Capnodiales_fa","Acrodontium","Eukaryota","Opisthokonta","Fungi","Ascomycota","Ascomycota_X","Ascomycota_XX","Acrodontium",NA
"Eukaryota","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Pannoparmelia","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Lecanoromycetes",NA,NA
"Eukaryota","Ascomycota","Lecanoromycetes","Caliciales","Physciaceae","Rinodina","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Lecanoromycetes","Rinodina",NA
"Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Warcupiella","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Eurotiomycetes","Warcupiella",NA
"Eukaryota","Ascomycota","Lecanoromycetes","Umbilicariales","Umbilicariaceae","Umbilicaria","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Lecanoromycetes","Umbilicaria",NA
"Eukaryota","Ascomycota","Eurotiomycetes","Onygenales","Arachnomycetaceae","Arachnomyces","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Eurotiomycetes","Arachnomyces",NA
"Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Chromocleista","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Eurotiomycetes","Chromocleista",NA
"Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Rasamsonia","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Eurotiomycetes","Rasamsonia",NA
"Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Sagenomella","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Eurotiomycetes","Sagenomella",NA
"Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Eurotiomycetes","Talaromyces",NA
"Eukaryota","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Uncinocarpus","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Eurotiomycetes","Uncinocarpus",NA
"Eukaryota","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Ophiosphaerella","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Ophiosphaerella",NA
"Eukaryota","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Setomelanomma","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Setomelanomma",NA
"Eukaryota","Ascomycota","Eurotiomycetes","Chaetothyriales","Cyphellophoraceae","Cyphellophora","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Eurotiomycetes","Cyphellophora",NA
"Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Eurotiomycetes","Penicillium",NA
"Eukaryota","Ascomycota","Eurotiomycetes","Chaetothyriales","Trichomeriaceae","Knufia","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Eurotiomycetes","Knufia",NA
"Eukaryota","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Sordariomycetes","Fusarium",NA
"Eukaryota","Ascomycota","Sordariomycetes","Hypocreales","Incertae Sedis_12","Sarocladium","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Sordariomycetes","Sarocladium",NA
"Eukaryota","Ascomycota","Dothideomycetes","Capnodiales","Teratosphaeriaceae","Catenulostroma","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Catenulostroma",NA
"Eukaryota","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Geniculisynnema","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Sordariomycetes","Geniculisynnema",NA
"Eukaryota","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Curvularia",NA
"Eukaryota","Ascomycota","Sordariomycetes","Hypocreales","Incertae Sedis_12","Acremonium","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Sordariomycetes","Acremonium",NA
"Eukaryota","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Pleospora","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Pleospora",NA
"Eukaryota","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Venturia","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Venturia",NA
"Eukaryota","Ascomycota","Leotiomycetes","Erysiphales","Erysiphaceae","Erysiphe","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Leotiomycetes","Erysiphe",NA
"Eukaryota","Ascomycota","Eurotiomycetes","Chaetothyriales","Trichomeriaceae","Bradymyces","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Eurotiomycetes","Chaetothyriales",NA
"Eukaryota","Ascomycota","Dothideomycetes","Capnodiales","Teratosphaeriaceae","Hortaea","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Hortaea",NA
"Eukaryota","Zoopagomycota","Entomophthoromycetes","Entomophthorales","Entomophthoraceae","Entomophthora","Eukaryota","Opisthokonta","Fungi","Entomophthoromycota","Entomophthoromycotina","Entomophthorales","Entomophthora",NA
"Eukaryota","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Cladosporium","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Cladosporium",NA
"Eukaryota","Ascomycota","Dothideomycetes","Dothideales","Aureobasidiaceae","Kabatiella","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Kabatiella",NA
"Eukaryota","Porifera","Demospongiae","Suberitida",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Porifera","Porifera_X","Demospongiae",NA,NA
"Eukaryota","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Kondoaceae","Kondoa","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Agaricostilbomycetes","Kondoa",NA
"Eukaryota","Basidiomycota","Wallemiomycetes","Wallemiales","Incertae Sedis_25","Wallemia","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Wallemiomycetes","Wallemiales","Wallemia",NA
"Eukaryota","Cryptomycota",NA,NA,NA,NA,"Eukaryota","Opisthokonta","Fungi","Cryptomycota",NA,NA,NA,NA
"Eukaryota","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Cutaneotrichosporon","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes",NA,NA
"Eukaryota","Ascomycota","Taphrinomycetes","Taphrinales","Taphrinaceae","Taphrina","Eukaryota","Opisthokonta","Fungi","Ascomycota","Taphrinomycotina","Taphrinomycetes","Taphrina",NA
"Eukaryota","Mucoromycota","Glomeromycetes","Archaeosporales","Ambisporaceae","Ambispora","Eukaryota","Opisthokonta","Fungi","Glomeromycota","Glomeromycotina","Glomeromycotina_X","Ambispora",NA
"Eukaryota","Chytridiomycota","Chytridiomycetes","Lobulomycetales","Lobulomycetaceae","Lobulomyces","Eukaryota","Opisthokonta","Fungi","Chytridiomycota","Chytridiomycotina","Chytridiomycetes","Lobulomyces",NA
"Eukaryota","Zoopagomycota","Incertae Sedis_7","Zoopagales","Zoopagales_fa","Cochlonema","Eukaryota","Opisthokonta","Fungi","Zoopagomycota","Zoopagomycotina","Zoopagomycotina_X","Cochlonema",NA
"Eukaryota","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytridiaceae","Chytridium","Eukaryota","Opisthokonta","Fungi","Chytridiomycota","Chytridiomycotina","Chytridiomycetes","Chytridium",NA
"Eukaryota","Chytridiomycota","Chytridiomycetes","Gromochytriales","Gromochytriaceae","Gromochytrium","Eukaryota","Opisthokonta","Fungi","Chytridiomycota","Chytridiomycotina","Chytridiomycetes","Gromochytrium",NA
"Eukaryota","Basidiomycota","Agaricomycetes","Russulales","Lachnocladiaceae","Dichostereum","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Dichostereum",NA
"Eukaryota","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Filobasidium","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Filobasidium",NA
"Eukaryota","Basidiomycota","Tremellomycetes","Tremellales","Tremellaceae","Tremella","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Tremella",NA
"Eukaryota","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","[Cryptococcus]","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes",NA,NA
"Eukaryota","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Heterocephalacria","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes",NA,NA
"Eukaryota","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiaceae","Udeniomyces","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Udeniomyces",NA
"Eukaryota","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiaceae","Mrakia","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Mrakia",NA
"Eukaryota","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Vanrija","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Asterotremella",NA
"Eukaryota","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes",NA,NA
"Eukaryota","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Lignosus","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Lignosus",NA
"Eukaryota","Cercozoa","Thecofilosea","Incertae Sedis_10","Incertae Sedis_10_fa","Lecythium","Eukaryota","Rhizaria","Cercozoa",NA,NA,NA,NA,NA
"Eukaryota","Cercozoa","Thecofilosea","Phaeosphaerida","Phaeosphaerida_fa","Aulosphaera","Eukaryota","Rhizaria","Cercozoa","Phaeodarea","Phaeosphaerida","Aulosphaeridae","Aulosphaera",NA
"Eukaryota","Cercozoa","Thecofilosea","Cryomonadida","Rhizaspididae","Rhogostoma","Eukaryota","Rhizaria","Cercozoa","Filosa-Thecofilosea","Cryomonadida","Rhogostoma-lineage","Rhogostoma",NA
"Eukaryota","Cercozoa","Imbricatea","Imbricatea_or","Thaumatomonadida","CCe","Eukaryota","Rhizaria","Cercozoa","Filosa-Imbricatea","Thaumatomonadida",NA,NA,NA
"Eukaryota","Cercozoa","Incertae Sedis_6","Incertae Sedis_6_or","Incertae Sedis_6_fa","Gymnophrys","Eukaryota","Rhizaria","Cercozoa",NA,NA,NA,NA,NA
"Eukaryota","Cercozoa","Metromonadea","Metromonadea_or","Metromonadea_fa","Metopion","Eukaryota","Rhizaria","Cercozoa","Filosa-Metromonadea","Metopiida","Metopiidae","Metopion",NA
"Eukaryota","Ascomycota","Saccharomycetes","Saccharomycetales","Metschnikowiaceae","Kodamaea-Candida clade","Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycotina","Saccharomycetales",NA,NA
"Eukaryota","Ascomycota","Saccharomycetes","Saccharomycetales","Incertae Sedis_19","Candida","Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycotina","Saccharomycetales","Candida",NA
